event_id,date,day_index,symbol,flat_adv_shares,forecast_adv_shares,realized_adv_shares,forecast_adv_multiplier,realized_adv_multiplier,calibrated_log_std
event_25,2028-03-17,3,U0_HK_financials,1200000.0,863262.8108722059,995922.4140938744,0.7193856757268382,0.8299353450782286,0.15986362505133833
event_25,2028-03-17,3,U1_JP_it,1500000.0,1076476.6040675663,1076081.460845828,0.7176510693783775,0.7173876405638854,0.16393505746258707
event_25,2028-03-17,3,U2_US_healthcare,900000.0,648998.1523748824,805456.9354135293,0.7211090581943137,0.894952150459477,0.15979636782850873
event_25,2028-03-17,3,U3_HK_it,1100000.0,789151.6413825137,1006757.0553515147,0.7174105830750125,0.9152336866831952,0.16434852461917251
event_25,2028-03-17,3,M0_HK_financials,1200000.0,859428.9182491427,917914.3068333132,0.7161907652076189,0.764928589027761,0.16585479718832535
event_25,2028-03-17,3,M1_JP_it,1500000.0,1079520.122570685,1085518.7051265566,0.71968008171379,0.7236791367510377,0.15909846467402208
event_25,2028-03-17,3,M2_US_healthcare,900000.0,647457.4989685115,838528.0403890543,0.7193972210761238,0.9316978226545048,0.1636650551710691
event_25,2028-03-17,3,M3_HK_it,1100000.0,789682.230198237,941767.9656515735,0.7178929365438518,0.856152696046885,0.16122573444257515
event_25,2028-03-17,3,S0_HK_financials,1200000.0,855859.4171031748,1096406.3996506573,0.7132161809193124,0.9136719997088811,0.16434540767002648
event_25,2028-03-17,3,S1_JP_it,1500000.0,1076035.0243546162,1328215.3867709963,0.7173566829030774,0.8854769245139975,0.1618763075955342
event_25,2028-03-17,3,S2_US_healthcare,900000.0,644059.273651322,705390.391415337,0.7156214151681356,0.7837671015725967,0.16461185507221077
event_25,2028-03-17,3,S3_HK_it,1100000.0,789205.8317058785,877606.3459379827,0.717459847005344,0.7978239508527115,0.16268033203820986
event_25,2028-03-20,4,U0_HK_financials,1200000.0,964512.4222205593,1243136.5114938363,0.8037603518504661,1.0359470929115302,0.16488678657880354
event_25,2028-03-20,4,U1_JP_it,1500000.0,1209207.6950786356,1354532.9397049388,0.806138463385757,0.9030219598032925,0.16430788090266352
event_25,2028-03-20,4,U2_US_healthcare,900000.0,727145.6971913873,724445.4240801668,0.8079396635459859,0.8049393600890743,0.16237621926382492
event_25,2028-03-20,4,U3_HK_it,1100000.0,885322.5621060199,993378.3693322573,0.8048386928236545,0.9030712448475067,0.16562214383865606
event_25,2028-03-20,4,M0_HK_financials,1200000.0,969782.3787225978,1261575.0856717466,0.8081519822688316,1.0513125713931222,0.16604090349483036
event_25,2028-03-20,4,M1_JP_it,1500000.0,1208393.174627141,1137410.9664605286,0.8055954497514274,0.7582739776403523,0.16544721471466073
event_25,2028-03-20,4,M2_US_healthcare,900000.0,726297.4650231852,864816.5680246521,0.8069971833590948,0.9609072978051689,0.1626147392207607
event_25,2028-03-20,4,M3_HK_it,1100000.0,885637.951848479,1003313.096919944,0.8051254107713446,0.9121028153817673,0.16419240474746025
event_25,2028-03-20,4,S0_HK_financials,1200000.0,966969.468490795,1225301.68561642,0.8058078904089958,1.0210847380136834,0.16727359890110843
event_25,2028-03-20,4,S1_JP_it,1500000.0,1204344.3987096858,1177737.3276356272,0.8028962658064572,0.7851582184237514,0.16394785897281894
event_25,2028-03-20,4,S2_US_healthcare,900000.0,724653.6239386337,903962.0189912973,0.8051706932651486,1.0044022433236637,0.16392323877724785
event_25,2028-03-20,4,S3_HK_it,1100000.0,888249.4507236574,861258.5025473179,0.8074995006578704,0.7829622750430163,0.1652869201233931
event_25,2028-03-21,5,U0_HK_financials,1200000.0,1072500.758690047,1501640.4795529062,0.8937506322417059,1.2513670662940886,0.16457298306200016
event_25,2028-03-21,5,U1_JP_it,1500000.0,1339554.2731549926,1962835.0899766914,0.8930361821033284,1.3085567266511275,0.1661027648134431
event_25,2028-03-21,5,U2_US_healthcare,900000.0,803286.7736745336,1157295.0378920725,0.8925408596383706,1.285883375435636,0.16373206898524031
event_25,2028-03-21,5,U3_HK_it,1100000.0,982383.2380527153,1304694.538233697,0.8930756709570139,1.1860859438488154,0.1627530124048148
event_25,2028-03-21,5,M0_HK_financials,1200000.0,1069276.0425965108,1271134.249518297,0.8910633688304257,1.0592785412652475,0.16276205785871858
event_25,2028-03-21,5,M1_JP_it,1500000.0,1339724.8902909379,1810489.8025715635,0.8931499268606252,1.2069932017143756,0.16386239677226183
event_25,2028-03-21,5,M2_US_healthcare,900000.0,804769.7255109716,1169460.5647476302,0.8941885839010796,1.2994006274973668,0.16351883654382085
event_25,2028-03-21,5,M3_HK_it,1100000.0,982218.0432431151,1292635.8920560277,0.8929254938573773,1.1751235382327525,0.16402926018828423
event_25,2028-03-21,5,S0_HK_financials,1200000.0,1071853.5766973093,1702163.3111511003,0.8932113139144244,1.4184694259592503,0.1619931037592334
event_25,2028-03-21,5,S1_JP_it,1500000.0,1338172.6516351774,1886187.1895248217,0.8921151010901183,1.2574581263498812,0.16454128261931678
event_25,2028-03-21,5,S2_US_healthcare,900000.0,803824.4365227227,1231847.2516633158,0.8931382628030252,1.3687191685147952,0.16170024856754955
event_25,2028-03-21,5,S3_HK_it,1100000.0,982289.3596931311,1357899.8117642126,0.8929903269937555,1.2344543743311023,0.16217537333214244
event_25,2028-03-22,6,U0_HK_financials,1200000.0,1186116.2639762752,1151251.929049459,0.9884302199802294,0.9593766075412159,0.1631046255560617
event_25,2028-03-22,6,U1_JP_it,1500000.0,1481264.6938055928,1603839.4186056105,0.9875097958703952,1.069226279070407,0.16223895101398514
event_25,2028-03-22,6,U2_US_healthcare,900000.0,884763.9803885622,955707.0179925567,0.9830710893206247,1.0618966866583963,0.16406545553305837
event_25,2028-03-22,6,U3_HK_it,1100000.0,1086678.6644565,1161874.3296612294,0.9878896949604545,1.0562493906011177,0.15924092944353743
event_25,2028-03-22,6,M0_HK_financials,1200000.0,1181819.8578812177,1332083.049540807,0.9848498815676815,1.1100692079506724,0.16518691591461804
event_25,2028-03-22,6,M1_JP_it,1500000.0,1483548.4012943015,1400643.7222836094,0.9890322675295343,0.9337624815224063,0.16322137965332434
event_25,2028-03-22,6,M2_US_healthcare,900000.0,883305.7899347555,957719.6722355143,0.9814508777052839,1.0641329691505714,0.1630923306439838
event_25,2028-03-22,6,M3_HK_it,1100000.0,1085902.2132568571,1243857.971289863,0.9871838302335065,1.1307799738998756,0.16104945792825265
event_25,2028-03-22,6,S0_HK_financials,1200000.0,1185275.2064948226,1370771.6872174984,0.9877293387456856,1.1423097393479154,0.16342259758496588
event_25,2028-03-22,6,S1_JP_it,1500000.0,1474335.394912333,1569174.767132036,0.9828902632748887,1.0461165114213573,0.16542700972999877
event_25,2028-03-22,6,S2_US_healthcare,900000.0,887762.9008117839,902957.2962068524,0.9864032231242043,1.0032858846742805,0.16090581684559185
event_25,2028-03-22,6,S3_HK_it,1100000.0,1083504.1052983482,1239995.1785988475,0.9850037320894075,1.1272683441807705,0.16690086099083312
event_25,2028-03-23,7,U0_HK_financials,1200000.0,1291132.775262873,1240492.274185958,1.0759439793857275,1.0337435618216317,0.16274411237007938
event_25,2028-03-23,7,U1_JP_it,1500000.0,1605295.7197940347,1912928.48724086,1.0701971465293565,1.2752856581605734,0.16558672198795293
event_25,2028-03-23,7,U2_US_healthcare,900000.0,969119.1446434562,868043.4452909683,1.0767990496038402,0.9644927169899647,0.1594187407474982
event_25,2028-03-23,7,U3_HK_it,1100000.0,1183323.5140434583,1312023.6355944995,1.0757486491304167,1.1927487596313633,0.16258489910625465
event_25,2028-03-23,7,M0_HK_financials,1200000.0,1292012.0480519722,1414466.2775148486,1.0766767067099767,1.1787218979290406,0.16155458690965885
event_25,2028-03-23,7,M1_JP_it,1500000.0,1601950.974230034,1532876.4078480033,1.067967316153356,1.0219176052320023,0.16370996512510333
event_25,2028-03-23,7,M2_US_healthcare,900000.0,963533.355841938,885939.9275340145,1.0705926176021534,0.984377697260016,0.16518160087786435
event_25,2028-03-23,7,M3_HK_it,1100000.0,1184897.5645504566,1211758.7585094788,1.0771796041367787,1.1015988713722533,0.16425896269323
event_25,2028-03-23,7,S0_HK_financials,1200000.0,1289463.1165796216,1143682.423027559,1.0745525971496845,0.9530686858562991,0.1617872040794796
event_25,2028-03-23,7,S1_JP_it,1500000.0,1616018.1540344683,1855740.3826240588,1.0773454360229788,1.2371602550827059,0.16118445525848007
event_25,2028-03-23,7,S2_US_healthcare,900000.0,964471.1880195984,932886.2159063858,1.0716346533551093,1.0365402398959842,0.1643197566727869
event_25,2028-03-23,7,S3_HK_it,1100000.0,1181381.0491160373,1147852.3201876264,1.0739827719236703,1.0435021092614785,0.16634706223976797
event_25,2028-03-24,8,U0_HK_financials,1200000.0,1404987.5419363782,1471724.7762484136,1.1708229516136486,1.2264373135403446,0.16123385312056637
event_25,2028-03-24,8,U1_JP_it,1500000.0,1742116.2028140584,2328228.990076847,1.161410801876039,1.5521526600512312,0.16443396099032806
event_25,2028-03-24,8,U2_US_healthcare,900000.0,1045284.1418387265,1180523.6828091796,1.1614268242652517,1.3116929808990885,0.16230806276298557
event_25,2028-03-24,8,U3_HK_it,1100000.0,1276798.656567687,1334183.2425878253,1.16072605142517,1.212893856898023,0.1667303933752315
event_25,2028-03-24,8,M0_HK_financials,1200000.0,1397190.9317063263,1679780.9920317894,1.1643257764219386,1.3998174933598244,0.158072005389221
event_25,2028-03-24,8,M1_JP_it,1500000.0,1753313.528364711,1980443.8634256355,1.168875685576474,1.3202959089504236,0.16064767003017955
event_25,2028-03-24,8,M2_US_healthcare,900000.0,1049208.9501932135,1293859.4483168616,1.165787722436904,1.4376216092409573,0.15971328759823394
event_25,2028-03-24,8,M3_HK_it,1100000.0,1288002.2605762337,1493287.1963787342,1.1709111459783943,1.3575338148897584,0.15977404115114352
event_25,2028-03-24,8,S0_HK_financials,1200000.0,1394244.0029628004,1563183.7459881017,1.1618700024690003,1.3026531216567514,0.1634749621624585
event_25,2028-03-24,8,S1_JP_it,1500000.0,1743546.4563598272,2070532.1785372884,1.1623643042398848,1.3803547856915257,0.16517359822200253
event_25,2028-03-24,8,S2_US_healthcare,900000.0,1055178.6225865213,1178517.0012256943,1.1724206917628015,1.3094633346952158,0.16006391953023705
event_25,2028-03-24,8,S3_HK_it,1100000.0,1279678.5560721252,1320725.1264890805,1.1633441418837502,1.200659205899164,0.1625172565163011
event_25,2028-03-27,9,U0_HK_financials,1200000.0,1607682.2386380509,1921826.9087816484,1.3397351988650423,1.601522423984707,0.1645346379212079
event_25,2028-03-27,9,U1_JP_it,1500000.0,2018708.460350495,3041238.120553882,1.3458056402336633,2.0274920803692544,0.16546049567602833
event_25,2028-03-27,9,U2_US_healthcare,900000.0,1210500.6535050941,1653639.3534729935,1.3450007261167714,1.8373770594144372,0.16435379043637258
event_25,2028-03-27,9,U3_HK_it,1100000.0,1478693.7553359184,1822357.5462688874,1.3442670503053804,1.6566886784262613,0.1634967908800966
event_25,2028-03-27,9,M0_HK_financials,1200000.0,1607276.2647261377,2606664.5544425165,1.3393968872717814,2.1722204620354306,0.16835519246879277
event_25,2028-03-27,9,M1_JP_it,1500000.0,2017002.596123902,2954285.4460196067,1.3446683974159346,1.9695236306797377,0.16203182017739975
event_25,2028-03-27,9,M2_US_healthcare,900000.0,1209085.4044863528,1590082.6831268063,1.3434282272070588,1.7667585368075625,0.164452527304268
event_25,2028-03-27,9,M3_HK_it,1100000.0,1474430.7267504905,1975413.8934060342,1.3403915697731732,1.795830812187304,0.16305798921033737
event_25,2028-03-27,9,S0_HK_financials,1200000.0,1600551.202114571,1937067.204173331,1.333792668428809,1.6142226701444424,0.16734238713265215
event_25,2028-03-27,9,S1_JP_it,1500000.0,2005896.185309644,3095474.078060308,1.3372641235397627,2.0636493853735387,0.1638934689771854
event_25,2028-03-27,9,S2_US_healthcare,900000.0,1209990.0682985736,1476012.4773249326,1.3444334092206374,1.6400138636943695,0.15942421099366436
event_25,2028-03-27,9,S3_HK_it,1100000.0,1481124.448134584,2040183.6971676098,1.3464767710314398,1.8547124519705545,0.16249847116894822
event_25,2028-03-28,10,U0_HK_financials,1200000.0,1933314.7847983306,2682208.9983014036,1.6110956539986088,2.23517416525117,0.16232579669813463
event_25,2028-03-28,10,U1_JP_it,1500000.0,2419013.2714894433,3013372.7057248345,1.6126755143262954,2.0089151371498897,0.16581071946330822
event_25,2028-03-28,10,U2_US_healthcare,900000.0,1449782.4047591728,1734703.9169518927,1.610869338621303,1.927448796613214,0.16068740088976488
event_25,2028-03-28,10,U3_HK_it,1100000.0,1772469.2726489971,1920861.6792751858,1.6113357024081791,1.746237890250169,0.16462870321776774
event_25,2028-03-28,10,M0_HK_financials,1200000.0,1940670.2009309137,2162301.1460083,1.617225167442428,1.8019176216735835,0.16191867335341745
event_25,2028-03-28,10,M1_JP_it,1500000.0,2421143.011455173,2775934.2522522025,1.6140953409701155,1.8506228348348017,0.16303400698694223
event_25,2028-03-28,10,M2_US_healthcare,900000.0,1451278.6614523672,1814864.2631501667,1.612531846058186,2.0165158479446297,0.16118431165404884
event_25,2028-03-28,10,M3_HK_it,1100000.0,1768945.2538468826,2349420.341401405,1.6081320489517115,2.1358366740012773,0.16453668407287206
event_25,2028-03-28,10,S0_HK_financials,1200000.0,1936619.192754434,2526659.964340065,1.6138493272953616,2.1055499702833878,0.15852993216421474
event_25,2028-03-28,10,S1_JP_it,1500000.0,2408932.874353043,2707286.976971223,1.6059552495686953,1.804857984647482,0.16438906347506552
event_25,2028-03-28,10,S2_US_healthcare,900000.0,1449100.6864778325,1970639.875935361,1.6101118738642584,2.189599862150401,0.16173369904831672
event_25,2028-03-28,10,S3_HK_it,1100000.0,1761194.63639312,2299459.7508818256,1.6010860330846546,2.0904179553471143,0.16377343121087057
event_26,2028-04-03,1,U0_HK_financials,1200000.0,645321.6276784152,656892.4258510434,0.537768023065346,0.5474103548758695,0.16713791241737447
event_26,2028-04-03,1,U1_JP_it,1500000.0,806428.8362174992,1056095.4103785856,0.5376192241449995,0.704063606919057,0.16489443966111242
event_26,2028-04-03,1,U2_US_healthcare,900000.0,483605.77095789707,540288.5780216842,0.5373397455087745,0.6003206422463158,0.1631743504363318
event_26,2028-04-03,1,U3_HK_it,1100000.0,590863.9565497789,674895.5878472845,0.5371490514088899,0.6135414434975314,0.16775960226320114
event_26,2028-04-03,1,M0_HK_financials,1200000.0,644297.4557091984,757635.850336672,0.536914546424332,0.6313632086138934,0.16863040684967082
event_26,2028-04-03,1,M1_JP_it,1500000.0,807478.3850718826,850931.3833412498,0.5383189233812551,0.5672875888941665,0.16400197165815608
event_26,2028-04-03,1,M2_US_healthcare,900000.0,483765.4653155039,610506.0763767452,0.5375171836838932,0.6783400848630503,0.16696552239587029
event_26,2028-04-03,1,M3_HK_it,1100000.0,591654.3782898956,627571.6138425292,0.5378676166271779,0.5705196489477539,0.16568853665881925
event_26,2028-04-03,1,S0_HK_financials,1200000.0,644783.5177371093,648534.2768052896,0.5373195981142578,0.5404452306710746,0.168875148916201
event_26,2028-04-03,1,S1_JP_it,1500000.0,805721.7336453989,869377.2102328474,0.5371478224302659,0.5795848068218983,0.1626940694243221
event_26,2028-04-03,1,S2_US_healthcare,900000.0,485901.4038238827,571656.4692646458,0.539890448693203,0.6351738547384954,0.16132641310862847
event_26,2028-04-03,1,S3_HK_it,1100000.0,593408.2405322478,672672.8257784676,0.539462036847498,0.6115207507076978,0.1636598392400725
event_26,2028-04-04,2,U0_HK_financials,1200000.0,751855.3287117628,1097301.3255645123,0.6265461072598023,0.9144177713037602,0.16302914152955608
event_26,2028-04-04,2,U1_JP_it,1500000.0,939088.168950326,967487.5421442724,0.6260587793002174,0.6449916947628482,0.1620877821310547
event_26,2028-04-04,2,U2_US_healthcare,900000.0,565371.530896474,619245.9558279634,0.6281905898849711,0.6880510620310705,0.16430969326905426
event_26,2028-04-04,2,U3_HK_it,1100000.0,690013.0899611899,772704.1276801581,0.6272846272374454,0.7024582978910529,0.16377755901281205
event_26,2028-04-04,2,M0_HK_financials,1200000.0,752202.3432549754,902185.5583202754,0.6268352860458128,0.7518212986002295,0.16543312692313478
event_26,2028-04-04,2,M1_JP_it,1500000.0,938606.6776980557,1032336.0899069126,0.6257377851320371,0.6882240599379418,0.16595096694512418
event_26,2028-04-04,2,M2_US_healthcare,900000.0,563471.472841526,731945.8352773949,0.6260794142683622,0.8132731503082165,0.16590054009077257
event_26,2028-04-04,2,M3_HK_it,1100000.0,685991.1522579041,711296.8105926937,0.6236283202344582,0.6466334641751761,0.16814414979768894
event_26,2028-04-04,2,S0_HK_financials,1200000.0,752841.4132353723,895514.8761959284,0.6273678443628102,0.7462623968299403,0.16523232347362818
event_26,2028-04-04,2,S1_JP_it,1500000.0,940537.1211376056,1067526.0256001872,0.6270247474250704,0.7116840170667915,0.1612410272681022
event_26,2028-04-04,2,S2_US_healthcare,900000.0,562535.1151157327,670417.3165560048,0.6250390167952585,0.744908129506672,0.1647295071524473
event_26,2028-04-04,2,S3_HK_it,1100000.0,689112.3746335268,868760.2270875858,0.626465795121388,0.7897820246250781,0.16688021967959474
event_26,2028-04-05,3,U0_HK_financials,1200000.0,863262.8108722059,1055006.14746077,0.7193856757268382,0.8791717895506418,0.15986362505133833
event_26,2028-04-05,3,U1_JP_it,1500000.0,1076476.6040675663,1215888.3130644592,0.7176510693783775,0.8105922087096396,0.16393505746258707
event_26,2028-04-05,3,U2_US_healthcare,900000.0,648998.1523748824,795984.850162114,0.7211090581943137,0.8844276112912378,0.15979636782850873
event_26,2028-04-05,3,U3_HK_it,1100000.0,789151.6413825137,985021.3085166498,0.7174105830750125,0.895473916833318,0.16434852461917251
event_26,2028-04-05,3,M0_HK_financials,1200000.0,859428.9182491427,952343.0277277606,0.7161907652076189,0.7936191897731338,0.16585479718832535
event_26,2028-04-05,3,M1_JP_it,1500000.0,1079520.122570685,1086423.9117442882,0.71968008171379,0.7242826078295255,0.15909846467402208
event_26,2028-04-05,3,M2_US_healthcare,900000.0,647457.4989685115,781578.6432809652,0.7193972210761238,0.868420714756628,0.1636650551710691
event_26,2028-04-05,3,M3_HK_it,1100000.0,789682.230198237,813864.8459087664,0.7178929365438518,0.7398771326443331,0.16122573444257515
event_26,2028-04-05,3,S0_HK_financials,1200000.0,855859.4171031748,815997.1414172912,0.7132161809193124,0.6799976178477427,0.16434540767002648
event_26,2028-04-05,3,S1_JP_it,1500000.0,1076035.0243546162,1316628.4063623957,0.7173566829030774,0.8777522709082638,0.1618763075955342
event_26,2028-04-05,3,S2_US_healthcare,900000.0,644059.273651322,750914.360855783,0.7156214151681356,0.8343492898397589,0.16461185507221077
event_26,2028-04-05,3,S3_HK_it,1100000.0,789205.8317058785,897394.4423683406,0.717459847005344,0.8158131294257641,0.16268033203820986
event_26,2028-04-06,4,U0_HK_financials,1200000.0,964512.4222205593,1181001.3030181406,0.8037603518504661,0.9841677525151171,0.16488678657880354
event_26,2028-04-06,4,U1_JP_it,1500000.0,1209207.6950786356,1670593.837434468,0.806138463385757,1.113729224956312,0.16430788090266352
event_26,2028-04-06,4,U2_US_healthcare,900000.0,727145.6971913873,801829.3972147134,0.8079396635459859,0.8909215524607926,0.16237621926382492
event_26,2028-04-06,4,U3_HK_it,1100000.0,885322.5621060199,1008296.4913461533,0.8048386928236545,0.9166331739510485,0.16562214383865606
event_26,2028-04-06,4,M0_HK_financials,1200000.0,969782.3787225978,953950.7773860123,0.8081519822688316,0.7949589811550102,0.16604090349483036
event_26,2028-04-06,4,M1_JP_it,1500000.0,1208393.174627141,1377686.5382209804,0.8055954497514274,0.9184576921473203,0.16544721471466073
event_26,2028-04-06,4,M2_US_healthcare,900000.0,726297.4650231852,794901.9507346506,0.8069971833590948,0.8832243897051674,0.1626147392207607
event_26,2028-04-06,4,M3_HK_it,1100000.0,885637.951848479,1229886.764848479,0.8051254107713446,1.118078877134981,0.16419240474746025
event_26,2028-04-06,4,S0_HK_financials,1200000.0,966969.468490795,1158955.1008711085,0.8058078904089958,0.9657959173925904,0.16727359890110843
event_26,2028-04-06,4,S1_JP_it,1500000.0,1204344.3987096858,1218574.6727068245,0.8028962658064572,0.812383115137883,0.16394785897281894
event_26,2028-04-06,4,S2_US_healthcare,900000.0,724653.6239386337,847619.9045315061,0.8051706932651486,0.9417998939238957,0.16392323877724785
event_26,2028-04-06,4,S3_HK_it,1100000.0,888249.4507236574,772689.1043990139,0.8074995006578704,0.7024446403627399,0.1652869201233931
event_26,2028-04-07,5,U0_HK_financials,1200000.0,1072500.758690047,1049775.798640764,0.8937506322417059,0.87481316553397,0.16457298306200016
event_26,2028-04-07,5,U1_JP_it,1500000.0,1339554.2731549926,1409506.51438667,0.8930361821033284,0.9396710095911133,0.1661027648134431
event_26,2028-04-07,5,U2_US_healthcare,900000.0,803286.7736745336,1003928.6451111721,0.8925408596383706,1.1154762723457468,0.16373206898524031
event_26,2028-04-07,5,U3_HK_it,1100000.0,982383.2380527153,1126988.2633008752,0.8930756709570139,1.0245347848189774,0.1627530124048148
event_26,2028-04-07,5,M0_HK_financials,1200000.0,1069276.0425965108,1209346.6252878776,0.8910633688304257,1.0077888544065647,0.16276205785871858
event_26,2028-04-07,5,M1_JP_it,1500000.0,1339724.8902909379,1154599.536684066,0.8931499268606252,0.7697330244560441,0.16386239677226183
event_26,2028-04-07,5,M2_US_healthcare,900000.0,804769.7255109716,850695.4626652028,0.8941885839010796,0.9452171807391142,0.16351883654382085
event_26,2028-04-07,5,M3_HK_it,1100000.0,982218.0432431151,935167.3743057905,0.8929254938573773,0.8501521584598095,0.16402926018828423
event_26,2028-04-07,5,S0_HK_financials,1200000.0,1071853.5766973093,1033140.3451817944,0.8932113139144244,0.8609502876514953,0.1619931037592334
event_26,2028-04-07,5,S1_JP_it,1500000.0,1338172.6516351774,1645700.1662899114,0.8921151010901183,1.0971334441932743,0.16454128261931678
event_26,2028-04-07,5,S2_US_healthcare,900000.0,803824.4365227227,696202.7405892229,0.8931382628030252,0.7735586006546921,0.16170024856754955
event_26,2028-04-07,5,S3_HK_it,1100000.0,982289.3596931311,894507.3548996192,0.8929903269937555,0.8131885044541993,0.16217537333214244
event_26,2028-04-10,6,U0_HK_financials,1200000.0,1186116.2639762752,1436945.575692971,0.9884302199802294,1.1974546464108091,0.1631046255560617
event_26,2028-04-10,6,U1_JP_it,1500000.0,1481264.6938055928,1731352.4151829777,0.9875097958703952,1.1542349434553185,0.16223895101398514
event_26,2028-04-10,6,U2_US_healthcare,900000.0,884763.9803885622,1228642.297103965,0.9830710893206247,1.3651581078932944,0.16406545553305837
event_26,2028-04-10,6,U3_HK_it,1100000.0,1086678.6644565,1872890.2232259219,0.9878896949604545,1.702627475659929,0.15924092944353743
event_26,2028-04-10,6,M0_HK_financials,1200000.0,1181819.8578812177,1405108.299235724,0.9848498815676815,1.1709235826964366,0.16518691591461804
event_26,2028-04-10,6,M1_JP_it,1500000.0,1483548.4012943015,1820500.105881752,0.9890322675295343,1.2136667372545014,0.16322137965332434
event_26,2028-04-10,6,M2_US_healthcare,900000.0,883305.7899347555,1088651.8085997647,0.9814508777052839,1.2096131206664051,0.1630923306439838
event_26,2028-04-10,6,M3_HK_it,1100000.0,1085902.2132568571,1303252.6291953565,0.9871838302335065,1.184775117450324,0.16104945792825265
event_26,2028-04-10,6,S0_HK_financials,1200000.0,1185275.2064948226,1427505.4960819732,0.9877293387456856,1.1895879134016443,0.16342259758496588
event_26,2028-04-10,6,S1_JP_it,1500000.0,1474335.394912333,2346918.6747013615,0.9828902632748887,1.5646124498009075,0.16542700972999877
event_26,2028-04-10,6,S2_US_healthcare,900000.0,887762.9008117839,1274902.1029719901,0.9864032231242043,1.4165578921911002,0.16090581684559185
event_26,2028-04-10,6,S3_HK_it,1100000.0,1083504.1052983482,1428500.9884079264,0.9850037320894075,1.298637262189024,0.16690086099083312
event_26,2028-04-11,7,U0_HK_financials,1200000.0,1291132.775262873,1567400.0708553817,1.0759439793857275,1.306166725712818,0.16274411237007938
event_26,2028-04-11,7,U1_JP_it,1500000.0,1605295.7197940347,1779837.2136700263,1.0701971465293565,1.1865581424466842,0.16558672198795293
event_26,2028-04-11,7,U2_US_healthcare,900000.0,969119.1446434562,1405950.4581745218,1.0767990496038402,1.5621671757494686,0.1594187407474982
