event_id,policy_id,net_pnl_bps,within_event_max_drawdown_bps,hard_pass,behavior_pass
context_event_12,policy_0650,4.529053721601037,0.4166695946451158,True,True
context_event_12,policy_0800,1.6339490268239385,1.2087507319465332,True,True
context_event_12,policy_1000,0.8926263540123505,1.6860505776374046,True,True
context_event_13,policy_0050,1.9874730560682072,0.33375415834929967,True,True
context_event_13,policy_0200,2.2980054763863795,0.48629787125800783,True,True
context_event_13,policy_0350,5.569098927622077,0.3054694887283133,True,True
context_event_13,policy_0500,2.923776256859447,0.7196124834856471,True,True
context_event_13,policy_0650,5.141093998410204,0.36169362078706463,True,False
context_event_13,policy_0800,2.7711243595801927,1.188993466477936,True,True
context_event_13,policy_1000,2.4157122411092535,1.676412668329763,True,True
context_event_14,policy_0050,1.8864917383408457,0.3362978712580078,True,True
context_event_14,policy_0200,2.5129381508512254,0.45546948872831333,True,True
context_event_14,policy_0350,6.554547286366542,0.26961248348564715,True,True
context_event_14,policy_0500,4.004127267164656,0.7116936207870647,True,True
context_event_14,policy_0650,6.9172273195403795,0.38899346647793615,True,True
context_event_14,policy_0800,5.2484998524750734,1.2264126683297631,True,True
context_event_14,policy_1000,5.798609405801116,1.6895481847274667,True,True
context_event_15,policy_0050,1.0977457437966154,0.5337088208256051,True,True
context_event_15,policy_0200,1.4236747613413456,0.6478518155829389,True,True
context_event_15,policy_0350,6.037816589559614,0.4899329528843564,False,True
context_event_15,policy_0500,2.2495321139860294,0.9672327985752278,True,True
context_event_15,policy_0650,6.098848566247824,0.6546520004270551,True,True
context_event_15,policy_0800,2.765991444275356,1.4677875168247585,True,True
context_event_15,policy_1000,2.4313457097356395,1.8945626145698273,True,True
context_event_16,policy_0050,2.0153611451458198,0.26961248348564715,True,True
context_event_16,policy_0200,2.062435461179314,0.4116936207870646,True,True
context_event_16,policy_0350,4.514795771379747,0.2889934664779361,True,True
context_event_16,policy_0500,2.081586359130618,0.7764126683297632,True,True
context_event_16,policy_0650,3.4095631813946903,0.4395481847274668,True,True
context_event_16,policy_0800,0.3841117292088917,1.2163232824725356,True,True
context_event_16,policy_1000,-1.0480346198406798,1.6280908295910292,True,True
context_event_17,policy_0050,0.7440819654910183,0.6071139767826349,True,True
context_event_17,policy_0200,1.1063770108605313,0.7844138224735064,True,True
context_event_17,policy_0350,6.192055591709529,0.6718330243253334,True,True
context_event_17,policy_0500,1.8768488050812433,1.134968540723037,True,True
context_event_17,policy_0650,6.221616449455866,0.761743638468106,True,False
context_event_17,policy_0800,2.320915460935406,1.5235111855865995,True,True
context_event_17,policy_1000,1.852701329523673,1.9554219229397847,True,True
context_event_18,policy_0050,1.8064339551763138,0.2889934664779361,True,True
context_event_18,policy_0200,2.380917014593978,0.4764126683297632,True,True
context_event_18,policy_0350,6.180176460830417,0.33954818472746673,True,True
context_event_18,policy_0500,3.4943682458718937,0.7663232824725357,True,True
context_event_18,policy_0650,6.0457990179001655,0.3780908295910293,True,True
context_event_18,policy_0800,3.7959701175665512,1.1600015669442145,True,True
context_event_18,policy_1000,3.770267867248021,1.628686679186664,True,True
context_event_19,policy_0050,2.3420590166557993,0.3264126683297632,True,True
context_event_19,policy_0200,2.8292173572502968,0.48954818472746675,True,True
context_event_19,policy_0350,5.65658311176771,0.31632328247253566,True,True
context_event_19,policy_0500,3.643433485985741,0.7280908295910292,True,True
context_event_19,policy_0650,5.070947106513759,0.36000156694421453,True,True
context_event_19,policy_0800,3.225190181124894,1.1786866791866641,True,True
context_event_19,policy_1000,2.9583546445181015,1.6669671602934797,True,True
context_event_20,policy_0050,1.8045298895922754,0.33954818472746673,True,True
context_event_20,policy_0200,2.5140734652208088,0.4663232824725357,True,True
context_event_20,policy_0350,6.773423593040916,0.27809082959102926,True,True
context_event_20,policy_0500,3.93950890057612,0.7100015669442146,True,True
context_event_20,policy_0650,7.018370562765155,0.3786866791866641,True,True
context_event_20,policy_0800,5.146571549172247,1.2169671602934797,True,True
context_event_20,policy_1000,5.753561562512334,1.6896481124745388,True,True
context_event_21,policy_0050,2.117981804146514,0.31632328247253566,True,True
context_event_21,policy_0200,2.414259332876848,0.4280908295910293,True,True
context_event_21,policy_0350,5.415348405118563,0.2600015669442145,True,True
context_event_21,policy_0500,2.8998169370092315,0.7286866791866641,True,True
context_event_21,policy_0650,4.776488453621689,0.4169671602934799,True,False
context_event_21,policy_0800,2.418842679056525,1.2396481124745389,True,True
context_event_21,policy_1000,1.93576586538168,1.6758767728931456,True,True
context_event_22,policy_0050,1.8024753137773815,0.3242388177206694,True,True
context_event_22,policy_0200,2.02983017013218,0.4561495550738547,True,True
context_event_22,policy_0350,5.430966606907868,0.3248346673163042,False,True
context_event_22,policy_0500,2.4805745952029365,0.81311514842312,True,True
context_event_22,policy_0650,4.930525959648236,0.4857961006041791,True,True
context_event_22,policy_0800,2.1610389053688577,1.272024761022786,True,True
context_event_22,policy_1000,1.5941426264833245,1.6844624357802866,True,True
context_event_23,policy_0050,1.5848633411903852,0.37964764458429245,True,True
context_event_23,policy_0200,1.73808382425994,0.5483327568267421,True,True
context_event_23,policy_0350,5.294427473843646,0.43661323793355783,True,True
context_event_23,policy_0500,2.0989358414898382,0.9092941901146169,True,True
context_event_23,policy_0650,4.791916238903042,0.5455228505332236,True,True
context_event_23,policy_0800,1.6460812726665792,1.3079605252907245,True,True
context_event_23,policy_1000,0.8539118519174069,1.7311418429875354,True,True
context_event_24,policy_0050,1.8738315442808544,0.4291707083446625,True,True
context_event_24,policy_0200,1.4742983047487261,0.6174511894514784,True,True
context_event_24,policy_0350,3.3380611279206063,0.4901321416325373,True,True
context_event_24,policy_0500,0.46594137635544114,0.926360802051144,True,True
context_event_24,policy_0650,1.4587543097567115,0.538798476808645,True,True
context_event_24,policy_0800,-2.7018335536120315,1.3119797945054559,True,True
context_event_24,policy_1000,-5.268750922923587,1.7705617279704382,True,True
context_event_25,policy_0050,1.3016347849974537,0.4027246344459833,True,True
context_event_25,policy_0200,1.9283795068431318,0.5754055866270423,True,True
context_event_25,policy_0350,6.7028948669303015,0.411634247045649,True,True
context_event_25,policy_0500,3.401582077638481,0.82407192180315,True,True
context_event_25,policy_0650,7.1583174955684905,0.4472532394999608,True,False
context_event_25,policy_0800,4.655342451468354,1.2558351729649433,True,True
context_event_25,policy_1000,4.977616921538038,1.7419275321480066,True,True
context_event_26,policy_0050,1.4685005940888098,0.3396481124745389,True,True
context_event_26,policy_0200,2.343648767682147,0.4758767728931456,True,True
context_event_26,policy_0350,7.294217237683381,0.28831444765064657,True,True
context_event_26,policy_0500,4.302539916497454,0.7114957653474573,True,True
context_event_26,policy_0650,8.0500073072779,0.37007769881244,True,True
context_event_26,policy_0800,6.200117164029929,1.2061700579955033,True,True
context_event_26,policy_1000,7.106385127548566,1.6865896943121812,True,True
context_event_27,policy_0050,1.3864156703866442,0.3258767728931456,True,True
context_event_27,policy_0200,2.7100312952259955,0.4383144476506466,True,True
context_event_27,policy_0350,8.721271566351982,0.26149576534745733,True,True
context_event_27,policy_0500,5.674768272898848,0.72007769881244,True,True
context_event_27,policy_0650,10.38336614178547,0.4061700579955034,True,True
context_event_27,policy_0800,9.415047704094665,1.2365896943121812,True,True
context_event_27,policy_1000,11.623408487575153,1.6833689344202603,True,True
context_event_28,policy_0050,1.6737970225690695,0.3150854353928175,True,True
context_event_28,policy_0200,2.2156753714071478,0.4382667530896283,True,True
context_event_28,policy_0350,6.252722704862014,0.29684868655461094,True,True
context_event_28,policy_0500,3.2093318285389056,0.7829410457376743,True,True
context_event_28,policy_0650,6.115213889242169,0.4633606820543522,True,True
context_event_28,policy_0800,3.6220661091105244,1.2601399221624312,True,True
context_event_28,policy_1000,3.6264542215989897,1.6762399178532483,True,True
context_event_29,policy_0050,1.7205137161854567,0.26149576534745733,True,True
context_event_29,policy_0200,2.3830727091744093,0.42007769881244,True,True
context_event_29,policy_0350,6.6990534866253135,0.30617005799550334,False,True
context_event_29,policy_0500,3.7101004733436858,0.7865896943121813,True,True
context_event_29,policy_0650,6.904937561323889,0.4333689344202604,True,False
context_event_29,policy_0800,4.840256907847206,1.1994689301110775,True,True
context_event_29,policy_1000,5.3476828790629565,1.6160571890086157,True,True
context_event_30,policy_0050,2.072810563349565,0.3402619417651064,True,True
context_event_30,policy_0200,1.8959083537618062,0.5263543009481698,True,True
context_event_30,policy_0350,4.016572862937026,0.4067739372648476,True,True
context_event_30,policy_0500,1.2431481664768722,0.8535531773729268,True,True
context_event_30,policy_0650,2.410953089929589,0.46965317306374404,True,True
context_event_30,policy_0800,-1.1049787063317744,1.2362414319612822,True,True
context_event_30,policy_1000,-2.9351365429308265,1.6840365547490062,True,True
context_event_31,policy_0050,1.6179430092712683,0.38122010311016336,True,True
context_event_31,policy_0200,1.9643262407087532,0.5616397394268413,True,True
context_event_31,policy_0350,5.904353193019415,0.4084189795349204,True,True
context_event_31,policy_0500,2.7342292207350876,0.8245189752257377,True,True
context_event_31,policy_0650,5.761618356648007,0.44110723412327585,True,True
context_event_31,policy_0800,3.0726928434852345,1.2389023569109998,True,True
context_event_31,policy_1000,2.877286373028898,1.7199314975295639,True,True
context_event_32,policy_0050,1.7682180379867996,0.39016319050491216,True,True
context_event_32,policy_0200,1.934267425443782,0.5369424306129914,True,True
context_event_32,policy_0350,5.206957780518087,0.35304242630380855,True,True
context_event_32,policy_0500,2.3196194985379477,0.7696306852013468,True,True
context_event_32,policy_0650,4.641755554843258,0.4174258079890707,True,True
context_event_32,policy_0800,1.7416829603023263,1.2484549486076348,True,True
context_event_32,policy_1000,0.9460237806931346,1.7341900582705447,True,True
context_event_33,policy_0050,1.4942637952035818,0.35678510811987385,True,True
context_event_33,policy_0200,2.109842276516166,0.4728851038106911,True,True
context_event_33,policy_0350,6.637234955552254,0.28947336270822926,True,True
context_event_33,policy_0500,3.6066187678080954,0.7372684854959533,True,True
context_event_33,policy_0650,7.094829638758069,0.4182976261145173,True,False
context_event_33,policy_0800,4.891203619962547,1.2540327357774272,True,True
context_event_33,policy_1000,5.292403374181118,1.7116191194615051,True,True
context_event_34,policy_0050,1.5095094066542196,0.35248476762116937,True,True
context_event_34,policy_0200,1.9955718140345642,0.4690730265187075,True,True
context_event_34,policy_0350,6.134144884292859,0.3168681493064315,True,True
context_event_34,policy_0500,3.0946911469062224,0.7978972899249955,True,True
context_event_34,policy_0650,6.164904745751975,0.4836323995879055,True,True
context_event_34,policy_0800,3.5504844562713402,1.2912187832719835,True,True
context_event_34,policy_1000,3.4147002779607396,1.7136815548044892,True,True
context_event_35,policy_0050,1.5819903066541054,0.2660571890086158,True,True
context_event_35,policy_0200,2.246844943555366,0.41385231179633974,True,True
context_event_35,policy_0350,6.582948248025632,0.2948814524149038,True,True
context_event_35,policy_0500,3.666136728654233,0.7806165620778137,True,True
context_event_35,policy_0650,6.815229747919127,0.43820294576189184,True,True
context_event_35,policy_0800,4.580344558287006,1.2106657172943975,True,True
context_event_35,policy_1000,4.853188158796282,1.6233224775339095,True,True
context_event_36,policy_0050,2.1284434778607833,0.2638523117963397,True,True
context_event_36,policy_0200,2.421067560837441,0.44488145241490384,True,True
context_event_36,policy_0350,5.14091527010609,0.3306165620778137,False,True
context_event_36,policy_0500,2.8001397004131867,0.7882029457618918,True,True
context_event_36,policy_0650,4.235130214145825,0.4106657172943975,True,True
context_event_36,policy_0800,1.677316476480811,1.1733224775339095,True,True
context_event_36,policy_1000,0.8057896315235065,1.610506428899047,True,True
context_event_37,policy_0050,1.80523052667003,0.38963661727168764,True,True
context_event_37,policy_0200,1.903753688048683,0.5753717269345975,True,True
context_event_37,policy_0350,4.841738867262715,0.4329581106186756,True,True
context_event_37,policy_0500,1.8041247545144277,0.8554208821511813,True,True
context_event_37,policy_0650,3.703746701484151,0.4680776423906934,True,False
context_event_37,policy_0800,0.3177898100964621,1.2552615937558307,True,True
context_event_37,policy_1000,-0.958188664412991,1.7287557522572496,True,True
context_event_38,policy_0050,2.2317222791317612,0.3306165620778137,True,True
context_event_38,policy_0200,2.7357025054014907,0.4882029457618918,True,True
context_event_38,policy_0350,5.915998948569849,0.31066571729439746,True,True
context_event_38,policy_0500,3.651441579848759,0.7233224775339095,True,True
context_event_38,policy_0650,5.557959015273154,0.36050642889904694,True,True
context_event_38,policy_0800,3.733825745758535,1.184000587400466,True,True
context_event_38,policy_1000,3.7359396458616283,1.672204532060825,True,True
context_event_39,policy_0050,2.293639549204926,0.3382029457618918,True,True
context_event_39,policy_0200,2.764625342151818,0.4606657172943975,True,True
context_event_39,policy_0350,5.852998524282897,0.27332247753390954,True,True
context_event_39,policy_0500,3.7001310193499566,0.7105064288990469,True,True
context_event_39,policy_0650,5.548292796500581,0.38400058740046594,True,True
context_event_39,policy_0800,3.8528853419521276,1.222204532060825,True,True
context_event_39,policy_1000,3.8841528745746174,1.6899937323459076,True,True
context_event_40,policy_0050,2.1982579520862675,0.31066571729439746,True,True
context_event_40,policy_0200,2.0730509313484515,0.42332247753390956,True,True
context_event_40,policy_0350,4.109029002631029,0.26050642889904696,True,True
context_event_40,policy_0500,1.6623569593256549,0.7340005874004659,True,True
context_event_40,policy_0650,2.689964100116059,0.42220453206082503,True,True
context_event_40,policy_0800,-0.42868104003150664,1.2399937323459076,True,True
context_event_40,policy_1000,-2.071527493198672,1.671012879552709,True,True
context_event_41,policy_0050,1.24285195009796,0.39579248867174954,True,True
context_event_41,policy_0200,1.823755878788221,0.5329764400368869,True,True
context_event_41,policy_0350,6.7782162408593125,0.4064705985383059,True,True
context_event_41,policy_0500,3.264977525622095,0.8946745431986651,True,True
context_event_41,policy_0650,7.349463774982689,0.5624637434837477,True,False
context_event_41,policy_0800,4.818573905859726,1.3434828906905492,True,True
context_event_41,policy_1000,5.279643148618823,1.755182893342449,True,True
context_event_42,policy_0050,1.895015186971285,0.26050642889904696,True,True
context_event_42,policy_0200,2.379290017429619,0.434000587400466,True,True
context_event_42,policy_0350,5.973371472698364,0.322204532060825,True,True
context_event_42,policy_0500,3.5189579391543537,0.7899937323459076,True,True
context_event_42,policy_0650,5.9385052739856805,0.4210128795527092,True,True
context_event_42,policy_0800,3.8774026726104167,1.182712882204609,True,True
context_event_42,policy_1000,3.818043570003106,1.6103065812339628,True,True
context_event_43,policy_0050,1.2772633991060809,0.4253365401093443,True,True
context_event_43,policy_0200,1.722861070336506,0.6135404847697035,True,True
context_event_43,policy_0350,6.143904964964689,0.481329685054786,False,True
context_event_43,policy_0500,2.7228311470355924,0.9123488322615875,True,True
context_event_43,policy_0650,6.176657953720641,0.5240488349134872,True,True
context_event_43,policy_0800,3.172993877576661,1.3016425339428412,True,True
context_event_43,policy_1000,2.931569111584426,1.7657301791301103,True,True
context_event_44,policy_0050,1.621493261003033,0.3318392397794245,True,True
context_event_44,policy_0200,2.1955706225864926,0.49962844006450713,True,True
context_event_44,policy_0350,6.2820510200222826,0.33064758727130866,True,True
context_event_44,policy_0500,3.373477950756135,0.7423475899232084,True,True
context_event_44,policy_0650,6.28364595870583,0.36994128895256234,True,True
context_event_44,policy_0800,3.8626365760938652,1.1840289341398313,True,True
context_event_44,policy_1000,3.861003655054237,1.6716584094683449,True,True
context_event_45,policy_0050,1.438575380267377,0.5204707414869002,True,True
context_event_45,policy_0200,1.6375603100675773,0.6514898886937017,True,True
context_event_45,policy_0350,5.295176501034741,0.4631898913456014,True,True
context_event_45,policy_0500,1.82615953659843,0.8907835903749554,True,True
context_event_45,policy_0650,4.519247716566836,0.5548712355622245,True,False
context_event_45,policy_0800,0.9255525445131627,1.3925007108907381,True,True
context_event_45,policy_1000,-0.11081635300110046,1.8690756502806771,True,True
context_event_46,policy_0050,2.0158680231667088,0.3210128795527092,True,True
context_event_46,policy_0200,2.335724951062128,0.4327128822046089,True,True
context_event_46,policy_0350,5.399039189703756,0.26030658123396283,True,True
context_event_46,policy_0500,2.7665273032754536,0.724394226421232,True,True
context_event_46,policy_0650,4.645562733392906,0.4120237017497455,True,True
context_event_46,policy_0800,2.0431501500199416,1.2385986411396845,True,True
context_event_46,policy_1000,1.4023491430318957,1.6796861678725512,True,True
context_event_47,policy_0050,1.760630581870743,0.42823709880510274,True,True
context_event_47,policy_0200,1.7223204488739223,0.5558307978344568,True,True
context_event_47,policy_0350,4.577501712110401,0.41991844302172593,True,True
context_event_47,policy_0500,1.3563269648068734,0.9075479183502394,True,True
context_event_47,policy_0650,3.3102226052722137,0.5841228577401785,True,True
context_event_47,policy_0800,-0.33710904488351884,1.3752103844730452,True,True
context_event_47,policy_1000,-1.816947356934573,1.7890045853686656,True,True
context_event_48,policy_0050,2.3565483281658435,0.26030658123396283,True,True
context_event_48,policy_0200,2.236314048174289,0.42439422642123203,True,True
context_event_48,policy_0350,4.025750254600211,0.3120237017497455,True,True
context_event_48,policy_0500,1.7373466111358342,0.7885986411396846,True,True
context_event_48,policy_0650,2.4481354442643255,0.4296861678725513,True,True
context_event_48,policy_0800,-0.560767254918915,1.1934803687681717,True,True
context_event_48,policy_1000,-2.237641259795169,1.613268688551515,True,True
