event_id,policy_id,net_pnl_bps,within_event_max_drawdown_bps,hard_pass,behavior_pass
policy_event_20,policy_0200,1.6870813447481605,0.612762650485235,True,True
policy_event_20,policy_0350,6.750136512575158,0.3840883108241051,True,True
policy_event_20,policy_0500,2.559480654774549,0.8705213638389941,True,True
policy_event_20,policy_0650,6.003295251783627,0.48453519802083134,True,True
policy_event_20,policy_0800,3.3695973330240423,1.4132455588509432,True,True
policy_event_20,policy_1000,2.529171012564401,2.0302562729867373,True,True
policy_event_21,policy_0050,1.520348435535231,0.36224246185440173,True,True
policy_event_21,policy_0200,2.1035110781428874,0.48356812219327194,True,True
policy_event_21,policy_0350,7.006248010284824,0.27000117520816086,True,True
policy_event_21,policy_0500,3.31640042548033,0.7840150093899981,True,True
policy_event_21,policy_0650,6.551730010280337,0.4127253702201099,True,False
policy_event_21,policy_0800,4.71750126256926,1.3297360843559043,True,True
policy_event_21,policy_1000,4.425970834909239,1.919407579669859,True,True
policy_event_22,policy_0050,1.5230068298388997,0.3335681221932719,True,True
policy_event_22,policy_0200,2.1276890563585926,0.47000117520816087,True,True
policy_event_22,policy_0350,7.032843728434089,0.2840150093899981,False,True
policy_event_22,policy_0500,3.4736504558448744,0.8127253702201099,True,True
policy_event_22,policy_0650,6.696581384453542,0.4297360843559042,True,True
policy_event_22,policy_0800,4.986025047022256,1.3194075796698592,True,True
policy_event_22,policy_1000,4.747685270172691,1.8912358357379848,True,True
policy_event_23,policy_0050,1.7151780551474962,0.32000117520816085,True,True
policy_event_23,policy_0200,2.5407562903276686,0.4840150093899981,True,True
policy_event_23,policy_0350,7.345344691764852,0.3127253702201099,True,True
policy_event_23,policy_0500,4.27352699064734,0.8297360843559043,True,True
policy_event_23,policy_0650,7.245651638791551,0.41940757966985925,True,True
policy_event_23,policy_0800,6.242380069862364,1.291235835737985,True,True
policy_event_23,policy_1000,6.504205557595025,1.871121824010593,True,True
policy_event_24,policy_0050,1.5389954720244161,0.33401500938999806,True,True
policy_event_24,policy_0200,2.304325149957362,0.5127253702201099,True,True
policy_event_24,policy_0350,7.232572797075376,0.3297360843559042,True,True
policy_event_24,policy_0500,3.9285929635635006,0.8194075796698592,True,True
policy_event_24,policy_0650,6.999253772354009,0.3912358357379849,True,True
policy_event_24,policy_0800,5.546631768195873,1.271121824010593,True,True
policy_event_24,policy_1000,5.4888493508770795,1.87755827410933,True,True
policy_event_25,policy_0050,1.474226396709195,0.36272537022010987,True,True
policy_event_25,policy_0200,2.2408492224303806,0.5297360843559042,True,True
policy_event_25,policy_0350,7.219973157881164,0.3194075796698592,True,True
policy_event_25,policy_0500,3.7845713702738406,0.791235835737985,True,True
policy_event_25,policy_0650,6.862916056608722,0.371121824010593,True,False
policy_event_25,policy_0800,5.203247356392233,1.27755827410933,True,True
policy_event_25,policy_1000,5.026918849976003,1.9046275434966273,True,True
policy_event_26,policy_0050,1.1205806315585976,0.492189186495642,True,True
policy_event_26,policy_0200,1.602739388350079,0.631860681809597,True,True
policy_event_26,policy_0350,6.7940073942018895,0.40368893787772275,True,True
policy_event_26,policy_0500,2.6149634850585897,0.8835749261503308,True,True
policy_event_26,policy_0650,6.039523502757592,0.4900113762490678,True,True
policy_event_26,policy_0800,3.2207339388941914,1.4170806456363654,True,True
policy_event_26,policy_1000,2.234078679889497,2.0398953728738736,True,True
policy_event_27,policy_0050,1.502215686744787,0.3694075796698592,True,True
policy_event_27,policy_0200,2.2342678292388634,0.4912358357379849,True,True
policy_event_27,policy_0350,7.184475294554044,0.271121824010593,True,True
policy_event_27,policy_0500,3.547625934402255,0.77755827410933,True,True
policy_event_27,policy_0650,6.636562156573913,0.40462754349662755,True,True
policy_event_27,policy_0800,4.829089464882001,1.327442270734136,True,True
policy_event_27,policy_1000,4.609938138989256,1.9250267008151951,True,True
policy_event_28,policy_0050,1.377870271978081,0.38097038249745613,True,True
policy_event_28,policy_0200,1.929406369490201,0.5108563707700643,True,True
policy_event_28,policy_0350,6.936261792902772,0.31729282086880123,True,True
policy_event_28,policy_0500,2.9669446014506122,0.8443620902560989,True,True
policy_event_28,policy_0650,6.256229498010281,0.4671768174936072,True,True
policy_event_28,policy_0800,3.9748109768433957,1.3647612475746664,True,True
policy_event_28,policy_1000,3.4069618107153463,1.9393362443427793,True,True
