event_id,information_cutoff,training_event_ids,ridge_multiplier,ridge_penalty,feature,coefficient
alpha_event_08,2020-04-09 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07,0.1,0.31612903225806444,sector=industrials,-3.241149890333658e-07
alpha_event_08,2020-04-09 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07,0.1,0.31612903225806444,sector=technology,6.732763395530943e-06
alpha_event_08,2020-04-09 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07,0.1,0.31612903225806444,industry=banks,-1.0567307326339432e-05
alpha_event_08,2020-04-09 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07,0.1,0.31612903225806444,industry=biotech,4.158658919831863e-06
alpha_event_08,2020-04-09 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07,0.1,0.31612903225806444,industry=capital_goods,-3.2411498903336675e-07
alpha_event_08,2020-04-09 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07,0.1,0.31612903225806444,industry=software,6.732763395530943e-06
alpha_event_08,2020-04-09 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07,0.1,0.31612903225806444,urgency=medium,-5.707457006579641e-06
alpha_event_08,2020-04-09 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07,0.1,0.31612903225806444,urgency=small,-4.126040531493945e-06
alpha_event_08,2020-04-09 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07,0.1,0.31612903225806444,urgency=urgent,9.833497538059377e-06
alpha_event_08,2020-04-09 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07,0.1,0.31612903225806444,rebalance_type=add_delete,1.8345632954428424e-05
alpha_event_08,2020-04-09 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07,0.1,0.31612903225806444,rebalance_type=weight_change,-1.834563295444685e-05
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,intercept,0.00011177865427792202
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,raw_directional_return,7.97153646013551e-07
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,progress,7.229506277644366e-05
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,progress_squared,4.485578344475103e-05
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,inverse_event_days,2.198649926511944e-05
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,event_days_missing,0.0
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,capacity_pressure,2.3383908720169492e-05
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,log_adv_shares,1.0845545913652125e-05
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,raw_uncertainty,0.0
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,prediction_confidence,1.8491821268974193e-05
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,prediction_confidence_missing,0.0
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,crowding,-2.8938141709775045e-05
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,crowding_missing,0.0
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,side=buy,2.3367523665983093e-05
