date,symbol,trade_shares,trade_dollars,abs_pct_adv,cap_shares,cap_pct_adv,days_to_earnings,residual_shares_after,residual_dollars_after,event_id,strategy
2028-05-15,S3_HK_it,5.1288341078485585e-09,3.3850305111800484e-07,4.662576461680508e-15,110000.0,0.1,5.0,-110000.00000000719,-7260000.000000474,event_28,static_open_loop
2028-05-16,U0_HK_financials,119999.99999466434,9359999.999583818,0.09999999999555362,120000.0,0.1,4.0,479999.99996213114,37439999.99704623,event_28,static_open_loop
2028-05-16,U1_JP_it,-149999.9999959632,-8099999.999782014,0.09999999999730881,150000.0,0.1,4.0,-449999.9999843418,-24299999.999154456,event_28,static_open_loop
2028-05-16,U2_US_healthcare,90000.01254662657,10080001.405222176,0.1000000139406962,90000.0,0.1,4.0,360000.04825977015,40320005.40509426,event_28,static_open_loop
2028-05-16,U3_HK_it,-110000.0000006315,-7260000.000041679,0.10000000000057409,110000.0,0.1,4.0,-421721.19646102004,-27833598.966427322,event_28,static_open_loop
2028-05-16,M0_HK_financials,-86414.77099857068,-6740352.137888513,0.07201230916547556,120000.0,0.1,4.0,-161875.02568256564,-12626252.00324012,event_28,static_open_loop
2028-05-16,M1_JP_it,99297.4716691659,5362063.470134959,0.0661983144461106,150000.0,0.1,4.0,113845.35194324504,6147649.004935232,event_28,static_open_loop
2028-05-16,M2_US_healthcare,-60196.00161531439,-6741952.180915211,0.06688444623923821,90000.0,0.1,4.0,-94004.60494833946,-10528515.754214019,event_28,static_open_loop
2028-05-16,M3_HK_it,66124.26720959527,4364201.635833288,0.060112970190541154,110000.0,0.1,4.0,104511.45303196541,6897755.900109718,event_28,static_open_loop
2028-05-16,S0_HK_financials,19984.334825619262,1558778.1163983024,0.01665361235468272,120000.0,0.1,4.0,56851.58847768758,4434423.901259632,event_28,static_open_loop
2028-05-16,S1_JP_it,-5.846384031823663e-09,-3.157047377184778e-07,3.897589354549109e-15,150000.0,0.1,4.0,-149999.99999987325,-8099999.999993156,event_28,static_open_loop
2028-05-16,S2_US_healthcare,7751.896317361345,868212.3875444706,0.008613218130401494,90000.0,0.1,4.0,70839.6707733749,7934043.1266179895,event_28,static_open_loop
2028-05-16,S3_HK_it,-2921.9060596143495,-192845.79993454707,0.002656278236013045,110000.0,0.1,4.0,-107078.09394039284,-7067154.200065928,event_28,static_open_loop
2028-05-17,U0_HK_financials,119999.99999252612,9359999.999417037,0.09999999999377177,120000.0,0.1,3.0,359999.999969605,28079999.99762919,event_28,static_open_loop
2028-05-17,U1_JP_it,-149999.9999952254,-8099999.999742172,0.09999999999681693,150000.0,0.1,3.0,-299999.99998911633,-16199999.999412281,event_28,static_open_loop
2028-05-17,U2_US_healthcare,90000.01261385843,10080001.412752144,0.10000001401539825,90000.0,0.1,3.0,270000.0356459117,30240003.99234211,event_28,static_open_loop
2028-05-17,U3_HK_it,-110000.00000106975,-7260000.000070604,0.1000000000009725,110000.0,0.1,3.0,-311721.1964599503,-20573598.96635672,event_28,static_open_loop
2028-05-17,M0_HK_financials,-87308.02216275525,-6810025.72869491,0.07275668513562938,120000.0,0.1,3.0,-74567.00351981039,-5816226.27454521,event_28,static_open_loop
2028-05-17,M1_JP_it,74332.04957722763,4013930.677170292,0.049554699718151754,150000.0,0.1,3.0,39513.302366017364,2133718.3277649377,event_28,static_open_loop
2028-05-17,M2_US_healthcare,-57758.864794112065,-6468992.856940552,0.0641765164379023,90000.0,0.1,3.0,-36245.74015422742,-4059522.8972734706,event_28,static_open_loop
2028-05-17,M3_HK_it,68815.98708809573,4541855.147814319,0.06255998826190522,110000.0,0.1,3.0,35695.46594386967,2355900.752295398,event_28,static_open_loop
2028-05-17,S0_HK_financials,21637.77005073866,1687746.0639576155,0.018031475042282218,120000.0,0.1,3.0,35213.818426948914,2746677.837302015,event_28,static_open_loop
2028-05-17,S1_JP_it,-2.7309029596620443e-09,-1.474687598217504e-07,1.8206019731080296e-15,150000.0,0.1,3.0,-149999.99999987052,-8099999.999993008,event_28,static_open_loop
2028-05-17,S2_US_healthcare,1919.4306720213146,214976.23526638723,0.0021327007466903497,90000.0,0.1,3.0,68920.24010135359,7719066.891351601,event_28,static_open_loop
2028-05-17,S3_HK_it,-7614.131585489599,-502532.6846423136,0.006921937804990545,110000.0,0.1,3.0,-99463.96235490324,-6564621.515423614,event_28,static_open_loop
2028-05-18,U0_HK_financials,119999.99999086991,9359999.999287853,0.09999999999239159,120000.0,0.1,2.0,239999.9999787351,18719999.998341337,event_28,static_open_loop
2028-05-18,U1_JP_it,-149999.99999473916,-8099999.999715915,0.09999999999649277,150000.0,0.1,2.0,-149999.99999437714,-8099999.999696366,event_28,static_open_loop
2028-05-18,U2_US_healthcare,90000.0125338223,10080001.403788097,0.10000001392646922,90000.0,0.1,2.0,180000.02311208937,20160002.58855401,event_28,static_open_loop
2028-05-18,U3_HK_it,-110000.00000139918,-7260000.000092346,0.10000000000127199,110000.0,0.1,2.0,-201721.1964585511,-13313598.966264373,event_28,static_open_loop
2028-05-18,M0_HK_financials,-59248.9524457695,-4621418.290770021,0.04937412703814125,120000.0,0.1,2.0,-15318.051074040937,-1194807.983775193,event_28,static_open_loop
2028-05-18,M1_JP_it,39513.302365992684,2133718.327763605,0.026342201577328455,150000.0,0.1,2.0,2.468004822731018e-08,1.3327226042747498e-06,event_28,static_open_loop
2028-05-18,M2_US_healthcare,-36245.74015922037,-4059522.8978326814,0.04027304462135597,90000.0,0.1,2.0,4.992936737835407e-06,0.0005592089146375656,event_28,static_open_loop
2028-05-18,M3_HK_it,33273.278486101386,2196036.3800826916,0.030248434987364896,110000.0,0.1,2.0,2422.1874577683047,159864.3722127081,event_28,static_open_loop
2028-05-18,S0_HK_financials,35213.81842698779,2746677.8373050475,0.029344848689156492,120000.0,0.1,2.0,-3.888271749019623e-08,-3.0328519642353058e-06,event_28,static_open_loop
2028-05-18,S1_JP_it,-44282.049146150595,-2391230.653892132,0.02952136609743373,150000.0,0.1,2.0,-105717.95085371991,-5708769.346100875,event_28,static_open_loop
2028-05-18,S2_US_healthcare,4017.3063165657322,449938.307455362,0.004463673685073036,90000.0,0.1,2.0,64902.93378478785,7269128.583896239,event_28,static_open_loop
2028-05-18,S3_HK_it,-5993.413404319185,-395565.2846850662,0.005448557640290169,110000.0,0.1,2.0,-93470.54895058405,-6169056.230738548,event_28,static_open_loop
2028-05-19,U0_HK_financials,119999.9999896844,9359999.999195382,0.09999999999140366,120000.0,0.1,1.0,119999.99998905067,9359999.999145953,event_28,static_open_loop
2028-05-19,U1_JP_it,-149999.9999944238,-8099999.999698885,0.09999999999628253,150000.0,0.1,1.0,4.6566128730773926e-08,2.514570951461792e-06,event_28,static_open_loop
2028-05-19,U2_US_healthcare,90000.01189300964,10080001.332017079,0.10000001321445515,90000.0,0.1,1.0,90000.01121907972,10080001.256536929,event_28,static_open_loop
2028-05-19,U3_HK_it,-110000.00000155262,-7260000.0001024725,0.10000000000141147,110000.0,0.1,1.0,-91721.19645699847,-6053598.966161899,event_28,static_open_loop
2028-05-19,M0_HK_financials,-15318.051074024055,-1194807.9837738762,0.012765042561686714,120000.0,0.1,1.0,-1.6880221664905548e-08,-1.3166572898626328e-06,event_28,static_open_loop
2028-05-19,M1_JP_it,1.2697039127089972e-08,6.856401128628585e-07,8.464692751393315e-15,150000.0,0.1,1.0,1.1990778148174286e-08,6.475020200014114e-07,event_28,static_open_loop
2028-05-19,M2_US_healthcare,2.4060092681327344e-06,0.00026947303803086627,2.6733436312585936e-12,90000.0,0.1,1.0,2.586923073977232e-06,0.00028973538428545,event_28,static_open_loop
2028-05-19,M3_HK_it,2422.1874577732324,159864.37221303335,0.0022019885979756657,110000.0,0.1,1.0,-4.94765117764473e-09,-3.2654497772455215e-07,event_28,static_open_loop
2028-05-19,S0_HK_financials,-1.8136292459097355e-08,-1.4146308118095937e-06,1.5113577049247795e-14,120000.0,0.1,1.0,-2.075103111565113e-08,-1.6185804270207882e-06,event_28,static_open_loop
2028-05-19,S1_JP_it,-78960.23236257574,-4263852.54757909,0.05264015490838383,150000.0,0.1,1.0,-26757.718491144173,-1444916.7985217853,event_28,static_open_loop
2028-05-19,S2_US_healthcare,21322.229602905314,2388089.7155253952,0.023691366225450348,90000.0,0.1,1.0,43580.70418188254,4881038.868370844,event_28,static_open_loop
2028-05-19,S3_HK_it,-10760.676799690225,-710204.6687795549,0.009782433454263842,110000.0,0.1,1.0,-82709.87215089382,-5458851.561958992,event_28,static_open_loop
2028-05-22,U0_HK_financials,119999.99998905155,9359999.99914602,0.09999999999087629,120000.0,0.1,0.0,-8.149072527885437e-10,-6.356276571750641e-08,event_28,static_open_loop
2028-05-22,U1_JP_it,4.69446397501062e-08,2.535010546505735e-06,3.12964265000708e-14,150000.0,0.1,0.0,-4.656612873077393e-10,-2.514570951461792e-08,event_28,static_open_loop
2028-05-22,U2_US_healthcare,90000.01121904356,10080001.25653288,0.10000001246560396,90000.0,0.1,0.0,3.620516508817673e-08,4.0549784898757935e-06,event_28,static_open_loop
2028-05-22,U3_HK_it,-91721.1964569983,-6053598.966161887,0.08338290586999846,110000.0,0.1,0.0,-1.1641532182693481e-10,-7.683411240577698e-09,event_28,static_open_loop
2028-05-22,M0_HK_financials,-1.6989566553483104e-08,-1.3251861911716822e-06,1.4157972127902586e-14,120000.0,0.1,0.0,1.1641532182693481e-10,9.080395102500916e-09,event_28,static_open_loop
2028-05-22,M1_JP_it,1.2426229319194242e-08,6.71016383236489e-07,8.284152879462827e-15,150000.0,0.1,0.0,-4.656612873077393e-10,-2.514570951461792e-08,event_28,static_open_loop
2028-05-22,M2_US_healthcare,2.5841247210673207e-06,0.0002894219687595399,2.8712496900748005e-12,90000.0,0.1,0.0,2.7939677238464355e-09,3.129243850708008e-07,event_28,static_open_loop
2028-05-22,M3_HK_it,-5.249830601612917e-09,-3.464888197064525e-07,4.7725732741935605e-15,110000.0,0.1,0.0,2.9103830456733704e-10,1.9208528101444244e-08,event_28,static_open_loop
2028-05-22,S0_HK_financials,-2.0736868837827625e-08,-1.6174757693505548e-06,1.728072403152302e-14,120000.0,0.1,0.0,-1.4551915228366852e-11,-1.1350493878126144e-09,event_28,static_open_loop
2028-05-22,S1_JP_it,-26757.718491143984,-1444916.798521775,0.017838478994095987,150000.0,0.1,0.0,-1.7462298274040222e-10,-9.42964106798172e-09,event_28,static_open_loop
2028-05-22,S2_US_healthcare,43580.70418188088,4881038.868370659,0.04842300464653431,90000.0,0.1,0.0,1.6589183360338211e-09,1.8579885363578796e-07,event_28,static_open_loop
2028-05-22,S3_HK_it,-82709.87215089377,-5458851.561958989,0.07519079286444888,110000.0,0.1,0.0,-5.820766091346741e-11,-3.841705620288849e-09,event_28,static_open_loop
2028-05-09,U0_HK_financials,31558.601050944086,2461570.8819736387,0.04890367794502429,64532.16276784152,0.1,9.0,988441.398949056,77098429.11802638,event_28,forecast_liquidity
2028-05-09,U1_JP_it,-65197.601483536135,-3520670.4801109512,0.08084730921743963,80642.88362174993,0.10000000000000002,9.0,-1209802.398516464,-65329329.51988906,event_28,forecast_liquidity
2028-05-09,U2_US_healthcare,25179.230676826373,2820073.8358045537,0.052065612506965904,48360.57709578971,0.1,9.0,739820.7693231738,82859926.16419546,event_28,forecast_liquidity
2028-05-09,U3_HK_it,-30665.88858685068,-2023948.646732145,0.051900083338840705,59086.395654977896,0.1,9.0,-904334.1114131494,-59686051.35326786,event_28,forecast_liquidity
2028-05-09,M0_HK_financials,-21245.350399259605,-1657137.3311422493,0.0329744440413383,64429.74557091984,0.1,9.0,-518754.6496007404,-40462862.66885775,event_28,forecast_liquidity
2028-05-09,M1_JP_it,46249.50553089963,2497473.29866858,0.05727646260993407,80747.83850718827,0.1,9.0,628750.4944691004,33952526.70133142,event_28,forecast_liquidity
2028-05-09,M2_US_healthcare,-20283.023560107828,-2271698.6387320766,0.04192739046984177,48376.54653155039,0.1,9.0,-384716.9764398922,-43088301.361267924,event_28,forecast_liquidity
2028-05-09,M3_HK_it,31285.73113851975,2064858.2551423034,0.052878390301018846,59165.43782898956,0.1,9.0,463714.26886148023,30605141.744857695,event_28,forecast_liquidity
2028-05-09,S0_HK_financials,-1.623550737632296e-07,-1.266369575353191e-05,2.517978039094741e-13,64478.351773710936,0.1,9.0,120000.00000016236,9360000.000012664,event_28,forecast_liquidity
2028-05-09,S1_JP_it,4.179828294016403e-07,2.2571072787688577e-05,5.187682197804485e-13,80572.17336453989,0.1,9.0,-150000.000000418,-8100000.0000225715,event_28,forecast_liquidity
2028-05-09,S2_US_healthcare,1.6200290454276216e-09,1.8144325308789363e-07,3.334069489568318e-15,48590.14038238827,0.1,9.0,89999.99999999838,10079999.99999982,event_28,forecast_liquidity
2028-05-09,S3_HK_it,1.517413922462573e-07,1.0014931888252982e-05,2.557116364109729e-13,59340.82405322479,0.1,9.0,-110000.00000015175,-7260000.000010015,event_28,forecast_liquidity
2028-05-10,U0_HK_financials,40733.44755012138,3177208.908909468,0.054177241278471115,75185.53287117628,0.1,8.0,947707.9513989347,73921220.2091169,event_28,forecast_liquidity
2028-05-10,U1_JP_it,-84582.82504624281,-4567472.552497112,0.09006909877353263,93908.8168950326,0.1,8.0,-1125219.5734702214,-60761856.96739195,event_28,forecast_liquidity
2028-05-10,U2_US_healthcare,32881.05652988498,3682678.331347118,0.058158316669655374,56537.15308964741,0.1,8.0,706939.7127932888,79177247.83284834,event_28,forecast_liquidity
2028-05-10,U3_HK_it,-39172.231991917564,-2585367.3114665593,0.056770273726431515,69001.308996119,0.10000000000000002,8.0,-865161.8794212319,-57100684.0418013,event_28,forecast_liquidity
2028-05-10,M0_HK_financials,-24723.68795616022,-1928447.6605804972,0.03286840060770668,75220.23432549754,0.1,8.0,-494030.9616445802,-38534415.00827725,event_28,forecast_liquidity
2028-05-10,M1_JP_it,58770.09603627136,3173585.185958653,0.06261418913021771,93860.66776980559,0.1,8.0,569980.398432829,30778941.515372764,event_28,forecast_liquidity
2028-05-10,M2_US_healthcare,-26616.104763222345,-2981003.733480903,0.04723594014263081,56347.147284152605,0.1,8.0,-358100.8716766698,-40107297.62778702,event_28,forecast_liquidity
2028-05-10,M3_HK_it,39502.06084936922,2607136.0160583686,0.05758392177413695,68599.1152257904,0.09999999999999999,8.0,424212.208012111,27998005.72879933,event_28,forecast_liquidity
2028-05-10,S0_HK_financials,-1.6804050886264377e-07,-1.3107159691286214e-05,2.232083755069764e-13,75284.14132353723,0.1,8.0,120000.0000003304,9360000.000025772,event_28,forecast_liquidity
2028-05-10,S1_JP_it,3.3711477541713603e-07,1.8204197872525345e-05,3.584279321260456e-13,94053.71211376057,0.1,8.0,-150000.0000007551,-8100000.000040775,event_28,forecast_liquidity
2028-05-10,S2_US_healthcare,4.573773402757953e-09,5.122626211088907e-07,8.130645145267016e-15,56253.51151157327,0.1,8.0,89999.9999999938,10079999.999999305,event_28,forecast_liquidity
2028-05-10,S3_HK_it,1.3360620224444728e-07,8.81800934813352e-06,1.9388158907391512e-13,68911.23746335268,0.1,8.0,-110000.00000028535,-7260000.000018833,event_28,forecast_liquidity
2028-05-11,U0_HK_financials,54291.410777376055,4234730.040635332,0.06289094131429362,86326.28108722059,0.1,7.0,893416.5406215586,69686490.16848157,event_28,forecast_liquidity
2028-05-11,U1_JP_it,-107647.66038620318,-5812973.660854972,0.09999999998090674,107647.66040675664,0.1,7.0,-1017571.913084018,-54948883.30653697,event_28,forecast_liquidity
2028-05-11,U2_US_healthcare,40616.89514212347,4549092.2559178285,0.0625839919474252,64899.81523748824,0.1,7.0,666322.8176511653,74628155.57693051,event_28,forecast_liquidity
2028-05-11,U3_HK_it,-51244.090554332084,-3382109.9765859176,0.06493566998676913,78915.16413825138,0.1,7.0,-813917.7888668998,-53718574.06521539,event_28,forecast_liquidity
2028-05-11,M0_HK_financials,-33765.32683211011,-2633695.492904589,0.039288097148159694,85942.89182491427,0.1,7.0,-460265.63481247006,-35900719.515372664,event_28,forecast_liquidity
2028-05-11,M1_JP_it,75614.60842048106,4083188.8547059773,0.07004464932105048,107952.01225706852,0.1,7.0,494365.790012348,26695752.66066679,event_28,forecast_liquidity
2028-05-11,M2_US_healthcare,-34122.61455624627,-3821732.8302995823,0.05270247793964588,64745.74989685115,0.1,7.0,-323978.25712042354,-36285564.79748744,event_28,forecast_liquidity
2028-05-11,M3_HK_it,50294.41914493649,3319431.663565808,0.0636894401591269,78968.22301982371,0.1,7.0,373917.78886717453,24678574.065233517,event_28,forecast_liquidity
2028-05-11,S0_HK_financials,-1.552555156168908e-07,-1.2109930218117482e-05,1.814030581592287e-13,85585.9417103175,0.1,7.0,120000.00000048566,9360000.00003788,event_28,forecast_liquidity
2028-05-11,S1_JP_it,3.213289185282732e-07,1.735176160052675e-05,2.986231035750901e-13,107603.50243546162,0.1,7.0,-150000.00000107643,-8100000.000058128,event_28,forecast_liquidity
2028-05-11,S2_US_healthcare,-1.4225048844767404e-09,-1.5932054706139493e-07,2.2086552320133966e-15,64405.9273651322,0.1,7.0,89999.99999999523,10079999.999999465,event_28,forecast_liquidity
2028-05-11,S3_HK_it,2.0244938259687503e-07,1.3361659251393752e-05,2.565229176769742e-13,78920.58317058785,0.1,7.0,-110000.0000004878,-7260000.000032195,event_28,forecast_liquidity
2028-05-12,U0_HK_financials,70924.10681819584,5532080.331819275,0.07353363749832277,96451.24222205594,0.1,6.0,822492.4338033628,64154409.83666229,event_28,forecast_liquidity
2028-05-12,U1_JP_it,-120920.76949703544,-6529721.552839913,0.09999999999104528,120920.76950786356,0.1,6.0,-896651.1435869827,-48419161.75369707,event_28,forecast_liquidity
