policy_id,policy_aggressiveness,risk_frontier_fraction,liquidity_quantile,liquidity_shape_fraction,alpha_confidence,factor_stress_fraction,training_event_count,mean_net_pnl_bps,net_pnl_standard_error_bps,pnl_vol_bps,loss_cvar_95_bps,mean_within_event_drawdown_bps,realized_risk_bps,probability_profitable,hard_pass_all,behavior_pass_rate,predicted_net_pnl_bps,prediction_standard_error_bps,contextual_ridge_multiplier,contextual_cv_rmse_bps,contextual_leverage,contextual_residual_std_bps,training_feature_mean_capacity_pressure,training_feature_mean_alpha_cost_ratio,training_feature_mean_liquidity_ramp_strength,training_feature_mean_factor_concentration,training_feature_mean_forecast_uncertainty_ratio,training_feature_scale_capacity_pressure,training_feature_scale_alpha_cost_ratio,training_feature_scale_liquidity_ramp_strength,training_feature_scale_factor_concentration,training_feature_scale_forecast_uncertainty_ratio,risk_aversion,profile_confidence,net_pnl_lower_bound_bps,monotonic_policy_eligible,operationally_eligible,profit_eligible,realized_risk_budget_bps,within_realized_risk_budget,selected,event_id,as_of,information_cutoff,training_event_ids,current_feature_capacity_pressure,current_feature_alpha_cost_ratio,current_feature_liquidity_ramp_strength,current_feature_factor_concentration,current_feature_forecast_uncertainty_ratio
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,12,3.135489376672298,0.1923114711213315,0.6661864777209221,0.0,0.779976352014012,0.779976352014012,1.0,True,1.0,3.150627442233443,0.5798648718438567,1.0,0.894215708039856,0.3893332729784635,0.4919529641722372,0.6842268625795352,0.9239829457025968,1.5337061848508329,0.17012705239224757,0.6052964077084314,0.15490558993804554,0.4563813042429098,0.5824111005348895,0.06447057301023802,0.27597443355056345,medium,0.75,2.759514529675997,True,True,True,1.1376077302940935,True,False,context_event_13,2021-06-21 16:00:00,2021-06-21 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12,0.77117578096454,1.171320887090055,2.4212078597858353,0.21957645019642108,0.42095177538898715
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,12,5.500735563776181,0.31109313561398344,1.0776582335386684,0.0,0.4307440339598174,1.0776582335386684,1.0,True,0.75,5.281461019396354,0.493467860388153,1.0,0.894215708039856,0.3893332729784635,0.41865439420350614,0.6842268625795352,0.9239829457025968,1.5337061848508329,0.17012705239224757,0.6052964077084314,0.15490558993804554,0.4563813042429098,0.5824111005348895,0.06447057301023802,0.27597443355056345,medium,0.75,4.948622005513354,True,False,False,1.1376077302940935,True,False,context_event_13,2021-06-21 16:00:00,2021-06-21 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12,0.77117578096454,1.171320887090055,2.4212078597858353,0.21957645019642108,0.42095177538898715
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,12,3.13318205115524,0.4119864214572579,1.4271628279849107,0.0,1.2297306477616181,1.4271628279849107,1.0,True,1.0,3.013362029984361,0.9763934943478704,1.0,0.894215708039856,0.3893332729784635,0.8283648433738316,0.6842268625795352,0.9239829457025968,1.5337061848508329,0.17012705239224757,0.6052964077084314,0.15490558993804554,0.4563813042429098,0.5824111005348895,0.06447057301023802,0.27597443355056345,medium,0.75,2.354794625888587,True,True,True,1.1376077302940935,False,False,context_event_13,2021-06-21 16:00:00,2021-06-21 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12,0.77117578096454,1.171320887090055,2.4212078597858353,0.21957645019642108,0.42095177538898715
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,12,2.886198505582474,0.5622772077545664,1.9477853835377401,0.10465652953070995,1.6778678960165687,1.9477853835377401,0.9166666666666666,True,1.0,2.728584249993799,1.272855411644664,1.0,0.894215708039856,0.3893332729784635,1.0798808879905415,0.6842268625795352,0.9239829457025968,1.5337061848508329,0.17012705239224757,0.6052964077084314,0.15490558993804554,0.4563813042429098,0.5824111005348895,0.06447057301023802,0.27597443355056345,medium,0.75,1.870056321357859,True,True,True,1.1376077302940935,False,False,context_event_13,2021-06-21 16:00:00,2021-06-21 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12,0.77117578096454,1.171320887090055,2.4212078597858353,0.21957645019642108,0.42095177538898715
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,12,1.8885013031993345,0.09433948384023562,0.3268015583422223,0.0,0.32743007705044685,0.32743007705044685,1.0,True,1.0,2.0173208345204277,0.15824190627701779,1.0,0.894215708039856,0.3893332729784635,0.13425123443278122,0.6842268625795352,0.9239829457025968,1.5337061848508329,0.17012705239224757,0.6052964077084314,0.15490558993804554,0.4563813042429098,0.5824111005348895,0.06447057301023802,0.27597443355056345,low,0.5,2.0173208345204277,True,True,True,1.9477853835377401,True,False,context_event_13,2021-06-21 16:00:00,2021-06-21 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12,0.77117578096454,1.171320887090055,2.4212078597858353,0.21957645019642108,0.42095177538898715
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,12,2.3129955110711005,0.0918151497443062,0.3180570085233659,0.0,0.47690959024622187,0.47690959024622187,1.0,True,1.0,2.411785453598379,0.23806231548582713,1.0,0.894215708039856,0.3893332729784635,0.20197026488008268,0.6842268625795352,0.9239829457025968,1.5337061848508329,0.17012705239224757,0.6052964077084314,0.15490558993804554,0.4563813042429098,0.5824111005348895,0.06447057301023802,0.27597443355056345,low,0.5,2.411785453598379,True,True,True,1.9477853835377401,True,True,context_event_13,2021-06-21 16:00:00,2021-06-21 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12,0.77117578096454,1.171320887090055,2.4212078597858353,0.21957645019642108,0.42095177538898715
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,12,5.822007993677588,0.17475183136011643,0.6053581012628598,0.0,0.3281334051648287,0.6053581012628598,1.0,False,1.0,5.700641335337886,0.23268296990101062,1.0,0.894215708039856,0.3893332729784635,0.19740646884025304,0.6842268625795352,0.9239829457025968,1.5337061848508329,0.17012705239224757,0.6052964077084314,0.15490558993804554,0.4563813042429098,0.5824111005348895,0.06447057301023802,0.27597443355056345,low,0.5,5.700641335337886,True,False,False,1.9477853835377401,True,False,context_event_13,2021-06-21 16:00:00,2021-06-21 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12,0.77117578096454,1.171320887090055,2.4212078597858353,0.21957645019642108,0.42095177538898715
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,12,3.135489376672298,0.1923114711213315,0.6661864777209221,0.0,0.779976352014012,0.779976352014012,1.0,True,1.0,3.150627442233443,0.5798648718438567,1.0,0.894215708039856,0.3893332729784635,0.4919529641722372,0.6842268625795352,0.9239829457025968,1.5337061848508329,0.17012705239224757,0.6052964077084314,0.15490558993804554,0.4563813042429098,0.5824111005348895,0.06447057301023802,0.27597443355056345,low,0.5,3.150627442233443,True,True,True,1.9477853835377401,True,False,context_event_13,2021-06-21 16:00:00,2021-06-21 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12,0.77117578096454,1.171320887090055,2.4212078597858353,0.21957645019642108,0.42095177538898715
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,12,5.500735563776181,0.31109313561398344,1.0776582335386684,0.0,0.4307440339598174,1.0776582335386684,1.0,True,0.75,5.281461019396354,0.493467860388153,1.0,0.894215708039856,0.3893332729784635,0.41865439420350614,0.6842268625795352,0.9239829457025968,1.5337061848508329,0.17012705239224757,0.6052964077084314,0.15490558993804554,0.4563813042429098,0.5824111005348895,0.06447057301023802,0.27597443355056345,low,0.5,5.281461019396354,True,False,False,1.9477853835377401,True,False,context_event_13,2021-06-21 16:00:00,2021-06-21 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12,0.77117578096454,1.171320887090055,2.4212078597858353,0.21957645019642108,0.42095177538898715
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,12,3.13318205115524,0.4119864214572579,1.4271628279849107,0.0,1.2297306477616181,1.4271628279849107,1.0,True,1.0,3.013362029984361,0.9763934943478704,1.0,0.894215708039856,0.3893332729784635,0.8283648433738316,0.6842268625795352,0.9239829457025968,1.5337061848508329,0.17012705239224757,0.6052964077084314,0.15490558993804554,0.4563813042429098,0.5824111005348895,0.06447057301023802,0.27597443355056345,low,0.5,3.013362029984361,True,True,True,1.9477853835377401,True,False,context_event_13,2021-06-21 16:00:00,2021-06-21 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12,0.77117578096454,1.171320887090055,2.4212078597858353,0.21957645019642108,0.42095177538898715
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,12,2.886198505582474,0.5622772077545664,1.9477853835377401,0.10465652953070995,1.6778678960165687,1.9477853835377401,0.9166666666666666,True,1.0,2.728584249993799,1.272855411644664,1.0,0.894215708039856,0.3893332729784635,1.0798808879905415,0.6842268625795352,0.9239829457025968,1.5337061848508329,0.17012705239224757,0.6052964077084314,0.15490558993804554,0.4563813042429098,0.5824111005348895,0.06447057301023802,0.27597443355056345,low,0.5,2.728584249993799,True,True,True,1.9477853835377401,True,False,context_event_13,2021-06-21 16:00:00,2021-06-21 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12,0.77117578096454,1.171320887090055,2.4212078597858353,0.21957645019642108,0.42095177538898715
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,13,1.8961145149584786,0.08711301820774918,0.31409045390846774,0.0,0.3279165448426663,0.3279165448426663,1.0,True,1.0,1.905377192399525,0.1568615480918229,1.0,0.7944481632437504,0.5743317225040171,0.12501679864865983,0.6909152409168434,0.9430089411939396,1.6019755444612176,0.17393085222333785,0.5911160513761664,0.150621141808178,0.44340265994844413,0.6074855067803683,0.06332735752446085,0.26965954697521455,high,0.975,1.5979342075803546,True,True,True,0.4049918325038269,True,True,context_event_14,2021-07-05 16:00:00,2021-07-05 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13,0.697843113447849,0.89087777730701,1.8807097579590708,0.07690270072181764,0.2727428763511405
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,13,2.311842431479968,0.08446552489777134,0.3045447810278948,0.0,0.4776317657086669,0.4776317657086669,1.0,True,1.0,2.5119011299497855,0.23975919282483515,1.0,0.7944481632437504,0.5743317225040171,0.19108524108152766,0.6909152409168434,0.9430089411939396,1.6019755444612176,0.17393085222333785,0.5911160513761664,0.150621141808178,0.44340265994844413,0.6074855067803683,0.06332735752446085,0.26965954697521455,high,0.975,2.0419817470507144,True,True,True,0.4049918325038269,False,False,context_event_14,2021-07-05 16:00:00,2021-07-05 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13,0.697843113447849,0.89087777730701,1.8807097579590708,0.07690270072181764,0.2727428763511405
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,13,5.802553450134857,0.1619212673442509,0.5838154319978095,0.0,0.3263900269774044,0.5838154319978095,1.0,False,1.0,6.430192703438731,0.23310210822770658,1.0,0.7944481632437504,0.5743317225040171,0.18577962339006424,0.6909152409168434,0.9430089411939396,1.6019755444612176,0.17393085222333785,0.5911160513761664,0.150621141808178,0.44340265994844413,0.6074855067803683,0.06332735752446085,0.26965954697521455,high,0.975,5.973320966592069,True,False,False,0.4049918325038269,False,False,context_event_14,2021-07-05 16:00:00,2021-07-05 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13,0.697843113447849,0.89087777730701,1.8807097579590708,0.07690270072181764,0.2727428763511405
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,13,3.1192037520713094,0.17764887615001726,0.640522131987439,0.0,0.7753329775118302,0.7753329775118302,1.0,True,1.0,3.935474465626974,0.5784504351898986,1.0,0.7944481632437504,0.5743317225040171,0.46101815559051595,0.6909152409168434,0.9430089411939396,1.6019755444612176,0.17393085222333785,0.5911160513761664,0.150621141808178,0.44340265994844413,0.6074855067803683,0.06332735752446085,0.26965954697521455,high,0.975,2.8017324458132524,True,True,True,0.4049918325038269,False,False,context_event_14,2021-07-05 16:00:00,2021-07-05 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13,0.697843113447849,0.89087777730701,1.8807097579590708,0.07690270072181764,0.2727428763511405
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,13,5.473070827978797,0.2874981897167287,1.036589464626739,0.0,0.4254324637157595,1.036589464626739,1.0,True,0.6923076923076923,6.691757130946542,0.48628770213442535,1.0,0.7944481632437504,0.5743317225040171,0.3875655473416056,0.6909152409168434,0.9430089411939396,1.6019755444612176,0.17393085222333785,0.5911160513761664,0.150621141808178,0.44340265994844413,0.6074855067803683,0.06332735752446085,0.26965954697521455,high,0.975,5.738650748638326,True,False,False,0.4049918325038269,False,False,context_event_14,2021-07-05 16:00:00,2021-07-05 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13,0.697843113447849,0.89087777730701,1.8807097579590708,0.07690270072181764,0.2727428763511405
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,13,3.105331459495621,0.3799943771893728,1.3700892113442873,0.0,1.226597018432104,1.3700892113442873,1.0,True,1.0,4.9584659674510725,0.9644813692411739,1.0,0.7944481632437504,0.5743317225040171,0.768680244493221,0.6909152409168434,0.9430089411939396,1.6019755444612176,0.17393085222333785,0.5911160513761664,0.150621141808178,0.44340265994844413,0.6074855067803683,0.06332735752446085,0.26965954697521455,high,0.975,3.068117219978495,True,True,True,0.4049918325038269,False,False,context_event_14,2021-07-05 16:00:00,2021-07-05 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13,0.697843113447849,0.89087777730701,1.8807097579590708,0.07690270072181764,0.2727428763511405
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,13,2.8500072544691495,0.5184844577824808,1.8694222980658783,0.10465652953070995,1.6777559554252761,1.8694222980658783,0.9230769230769231,True,1.0,5.372424942983712,1.25676495495226,1.0,0.7944481632437504,0.5743317225040171,1.00162680550613,0.6909152409168434,0.9430089411939396,1.6019755444612176,0.17393085222333785,0.5911160513761664,0.150621141808178,0.44340265994844413,0.6074855067803683,0.06332735752446085,0.26965954697521455,high,0.975,2.90921089424518,True,True,True,0.4049918325038269,False,False,context_event_14,2021-07-05 16:00:00,2021-07-05 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13,0.697843113447849,0.89087777730701,1.8807097579590708,0.07690270072181764,0.2727428763511405
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,13,1.8961145149584786,0.08711301820774918,0.31409045390846774,0.0,0.3279165448426663,0.3279165448426663,1.0,True,1.0,1.905377192399525,0.1568615480918229,1.0,0.7944481632437504,0.5743317225040171,0.12501679864865983,0.6909152409168434,0.9430089411939396,1.6019755444612176,0.17393085222333785,0.5911160513761664,0.150621141808178,0.44340265994844413,0.6074855067803683,0.06332735752446085,0.26965954697521455,medium,0.75,1.7995756860117007,True,True,True,1.0986694214542725,True,False,context_event_14,2021-07-05 16:00:00,2021-07-05 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13,0.697843113447849,0.89087777730701,1.8807097579590708,0.07690270072181764,0.2727428763511405
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,13,2.311842431479968,0.08446552489777134,0.3045447810278948,0.0,0.4776317657086669,0.4776317657086669,1.0,True,1.0,2.5119011299497855,0.23975919282483515,1.0,0.7944481632437504,0.5743317225040171,0.19108524108152766,0.6909152409168434,0.9430089411939396,1.6019755444612176,0.17393085222333785,0.5911160513761664,0.150621141808178,0.44340265994844413,0.6074855067803683,0.06332735752446085,0.26965954697521455,medium,0.75,2.350186011874148,True,True,True,1.0986694214542725,True,False,context_event_14,2021-07-05 16:00:00,2021-07-05 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13,0.697843113447849,0.89087777730701,1.8807097579590708,0.07690270072181764,0.2727428763511405
